0,480
1,480
2,480
3,480
4,480
5,480
6,480
7,480
8,480
9,480
10,480
11,480
12,480
13,480
14,480
15,480
16,480
17,480
18,480
19,480
20,500
21,500
22,500
23,500
24,500
25,500
26,500
27,500
28,500
29,500
30,500
31,500
32,500
33,500
34,500
35,500
36,500
37,500
38,500
39,500
40,520
41,520
42,520
43,520
44,520
45,520
46,520
47,520
48,520
49,520
50,520
51,520
52,520
53,520
54,520
55,520
56,520
57,520
58,520
59,520
60,540
61,540
62,540
63,540
64,540
65,540
66,540
67,540
68,540
69,540
70,540
71,540
72,540
73,540
74,540
75,540
76,540
77,540
78,540
79,540
80,560
81,560
82,560
83,560
84,560
85,560
86,560
87,560
88,560
89,560
90,560
91,560
92,560
93,560
94,560
95,560
96,560
97,560
98,560
99,560
